Season,DateTime,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR
2015-16,2016-04-09T00:00:00Z,Man City,West Brom,2,1,H,1,1,D
2015-16,2016-04-09T00:00:00Z,Southampton,Newcastle,3,1,H,2,0,H
2015-16,2016-04-09T00:00:00Z,Swansea,Chelsea,1,0,H,1,0,H
2015-16,2016-04-09T00:00:00Z,Watford,Everton,1,1,D,1,1,D
2015-16,2016-04-09T00:00:00Z,West Ham,Arsenal,3,3,D,2,2,D
2015-16,2016-04-10T00:00:00Z,Liverpool,Stoke,4,1,H,2,1,H
2015-16,2016-04-10T00:00:00Z,Sunderland,Leicester,0,2,A,0,0,D
2015-16,2016-04-10T00:00:00Z,Tottenham,Man United,3,0,H,0,0,D
2015-16,2016-04-13T00:00:00Z,Crystal Palace,Everton,0,0,D,0,0,D
2015-16,2016-04-16T00:00:00Z,Chelsea,Man City,0,3,A,0,1,A
2015-16,2016-04-16T00:00:00Z,Everton,Southampton,1,1,D,0,0,D
2015-16,2016-04-16T00:00:00Z,Man United,Aston Villa,1,0,H,1,0,H
2015-16,2016-04-16T00:00:00Z,Newcastle,Swansea,3,0,H,1,0,H
2015-16,2016-04-16T00:00:00Z,Norwich,Sunderland,0,3,A,0,1,A
2015-16,2016-04-16T00:00:00Z,West Brom,Watford,0,1,A,0,1,A
2015-16,2016-04-17T00:00:00Z,Arsenal,Crystal Palace,1,1,D,1,0,H
2015-16,2016-04-17T00:00:00Z,Bournemouth,Liverpool,1,2,A,0,2,A
2015-16,2016-04-17T00:00:00Z,Leicester,West Ham,2,2,D,1,0,H
2015-16,2016-04-18T00:00:00Z,Stoke,Tottenham,0,4,A,0,1,A
2015-16,2016-04-19T00:00:00Z,Newcastle,Man City,1,1,D,1,1,D
2015-16,2016-04-20T00:00:00Z,Liverpool,Everton,4,0,H,2,0,H
2015-16,2016-04-20T00:00:00Z,Man United,Crystal Palace,2,0,H,1,0,H
2015-16,2016-04-20T00:00:00Z,West Ham,Watford,3,1,H,2,0,H
2015-16,2016-04-21T00:00:00Z,Arsenal,West Brom,2,0,H,2,0,H
2015-16,2016-04-23T00:00:00Z,Aston Villa,Southampton,2,4,A,1,2,A
2015-16,2016-04-23T00:00:00Z,Bournemouth,Chelsea,1,4,A,1,2,A
2015-16,2016-04-23T00:00:00Z,Liverpool,Newcastle,2,2,D,2,0,H
2015-16,2016-04-23T00:00:00Z,Man City,Stoke,4,0,H,2,0,H
2015-16,2016-04-24T00:00:00Z,Leicester,Swansea,4,0,H,2,0,H
2015-16,2016-04-24T00:00:00Z,Sunderland,Arsenal,0,0,D,0,0,D
2015-16,2016-04-25T00:00:00Z,Tottenham,West Brom,1,1,D,1,0,H
2015-16,2016-04-30T00:00:00Z,Arsenal,Norwich,1,0,H,0,0,D
2015-16,2016-04-30T00:00:00Z,Everton,Bournemouth,2,1,H,1,1,D
2015-16,2016-04-30T00:00:00Z,Newcastle,Crystal Palace,1,0,H,0,0,D
2015-16,2016-04-30T00:00:00Z,Stoke,Sunderland,1,1,D,0,0,D
2015-16,2016-04-30T00:00:00Z,Watford,Aston Villa,3,2,H,1,1,D
2015-16,2016-04-30T00:00:00Z,West Brom,West Ham,0,3,A,0,2,A
2015-16,2016-05-01T00:00:00Z,Man United,Leicester,1,1,D,1,1,D
2015-16,2016-05-01T00:00:00Z,Southampton,Man City,4,2,H,2,1,H
2015-16,2016-05-01T00:00:00Z,Swansea,Liverpool,3,1,H,2,0,H
2015-16,2016-05-02T00:00:00Z,Chelsea,Tottenham,2,2,D,0,2,A
2015-16,2016-05-07T00:00:00Z,Aston Villa,Newcastle,0,0,D,0,0,D
2015-16,2016-05-07T00:00:00Z,Bournemouth,West Brom,1,1,D,0,1,A
2015-16,2016-05-07T00:00:00Z,Crystal Palace,Stoke,2,1,H,0,1,A
2015-16,2016-05-07T00:00:00Z,Leicester,Everton,3,1,H,2,0,H
2015-16,2016-05-07T00:00:00Z,Norwich,Man United,0,1,A,0,0,D
2015-16,2016-05-07T00:00:00Z,Sunderland,Chelsea,3,2,H,1,2,A
2015-16,2016-05-07T00:00:00Z,West Ham,Swansea,1,4,A,0,2,A
2015-16,2016-05-08T00:00:00Z,Liverpool,Watford,2,0,H,1,0,H
2015-16,2016-05-08T00:00:00Z,Man City,Arsenal,2,2,D,1,1,D
2015-16,2016-05-08T00:00:00Z,Tottenham,Southampton,1,2,A,1,1,D
2015-16,2016-05-10T00:00:00Z,West Ham,Man United,3,2,H,1,0,H
2015-16,2016-05-11T00:00:00Z,Liverpool,Chelsea,1,1,D,0,1,A
2015-16,2016-05-11T00:00:00Z,Norwich,Watford,4,2,H,3,1,H
2015-16,2016-05-11T00:00:00Z,Sunderland,Everton,3,0,H,2,0,H
2015-16,2016-05-15T00:00:00Z,Arsenal,Aston Villa,4,0,H,1,0,H
2015-16,2016-05-15T00:00:00Z,Chelsea,Leicester,1,1,D,0,0,D
2015-16,2016-05-15T00:00:00Z,Everton,Norwich,3,0,H,2,0,H
2015-16,2016-05-15T00:00:00Z,Newcastle,Tottenham,5,1,H,2,0,H
2015-16,2016-05-15T00:00:00Z,Southampton,Crystal Palace,4,1,H,1,0,H
2015-16,2016-05-15T00:00:00Z,Stoke,West Ham,2,1,H,0,1,A
2015-16,2016-05-15T00:00:00Z,Swansea,Man City,1,1,D,1,1,D
2015-16,2016-05-15T00:00:00Z,Watford,Sunderland,2,2,D,0,1,A
2015-16,2016-05-15T00:00:00Z,West Brom,Liverpool,1,1,D,1,1,D
2015-16,2016-05-17T00:00:00Z,Man United,Bournemouth,3,1,H,1,0,H
2016-17,2016-08-13T00:00:00Z,Burnley,Swansea,0,1,A,0,0,D
2016-17,2016-08-13T00:00:00Z,Crystal Palace,West Brom,0,1,A,0,0,D
2016-17,2016-08-13T00:00:00Z,Everton,Tottenham,1,1,D,1,0,H
2016-17,2016-08-13T00:00:00Z,Hull,Leicester,2,1,H,1,0,H
2016-17,2016-08-13T00:00:00Z,Man City,Sunderland,2,1,H,1,0,H
2016-17,2016-08-13T00:00:00Z,Middlesbrough,Stoke,1,1,D,1,0,H
2016-17,2016-08-13T00:00:00Z,Southampton,Watford,1,1,D,0,1,A
2016-17,2016-08-14T00:00:00Z,Arsenal,Liverpool,3,4,A,1,1,D
2016-17,2016-08-14T00:00:00Z,Bournemouth,Man United,1,3,A,0,1,A
2016-17,2016-08-15T00:00:00Z,Chelsea,West Ham,2,1,H,0,0,D
2016-17,2016-08-19T00:00:00Z,Man United,Southampton,2,0,H,1,0,H
2016-17,2016-08-20T00:00:00Z,Burnley,Liverpool,2,0,H,2,0,H
2016-17,2016-08-20T00:00:00Z,Leicester,Arsenal,0,0,D,0,0,D
2016-17,2016-08-20T00:00:00Z,Stoke,Man City,1,4,A,0,2,A
2016-17,2016-08-20T00:00:00Z,Swansea,Hull,0,2,A,0,0,D
2016-17,2016-08-20T00:00:00Z,Tottenham,Crystal Palace,1,0,H,0,0,D
2016-17,2016-08-20T00:00:00Z,Watford,Chelsea,1,2,A,0,0,D
2016-17,2016-08-20T00:00:00Z,West Brom,Everton,1,2,A,1,1,D
2016-17,2016-08-21T00:00:00Z,Sunderland,Middlesbrough,1,2,A,0,2,A
2016-17,2016-08-21T00:00:00Z,West Ham,Bournemouth,1,0,H,0,0,D
2016-17,2016-08-27T00:00:00Z,Chelsea,Burnley,3,0,H,2,0,H
2016-17,2016-08-27T00:00:00Z,Crystal Palace,Bournemouth,1,1,D,0,1,A
2016-17,2016-08-27T00:00:00Z,Everton,Stoke,1,0,H,0,0,D
2016-17,2016-08-27T00:00:00Z,Hull,Man United,0,1,A,0,0,D
2016-17,2016-08-27T00:00:00Z,Leicester,Swansea,2,1,H,1,0,H
2016-17,2016-08-27T00:00:00Z,Southampton,Sunderland,1,1,D,0,0,D
2016-17,2016-08-27T00:00:00Z,Tottenham,Liverpool,1,1,D,0,1,A
2016-17,2016-08-27T00:00:00Z,Watford,Arsenal,1,3,A,0,3,A
2016-17,2016-08-28T00:00:00Z,Man City,West Ham,3,1,H,2,0,H
2016-17,2016-08-28T00:00:00Z,West Brom,Middlesbrough,0,0,D,0,0,D
2016-17,2016-09-10T00:00:00Z,Arsenal,Southampton,2,1,H,1,1,D
2016-17,2016-09-10T00:00:00Z,Bournemouth,West Brom,1,0,H,0,0,D
2016-17,2016-09-10T00:00:00Z,Burnley,Hull,1,1,D,0,0,D
2016-17,2016-09-10T00:00:00Z,Liverpool,Leicester,4,1,H,2,1,H
2016-17,2016-09-10T00:00:00Z,Man United,Man City,1,2,A,1,2,A
2016-17,2016-09-10T00:00:00Z,Middlesbrough,Crystal Palace,1,2,A,1,1,D
2016-17,2016-09-10T00:00:00Z,Stoke,Tottenham,0,4,A,0,1,A
2016-17,2016-09-10T00:00:00Z,West Ham,Watford,2,4,A,2,2,D
2016-17,2016-09-11T00:00:00Z,Swansea,Chelsea,2,2,D,0,1,A
2016-17,2016-09-12T00:00:00Z,Sunderland,Everton,0,3,A,0,0,D
2016-17,2016-09-16T00:00:00Z,Chelsea,Liverpool,1,2,A,0,2,A
2016-17,2016-09-17T00:00:00Z,Everton,Middlesbrough,3,1,H,3,1,H
2016-17,2016-09-17T00:00:00Z,Hull,Arsenal,1,4,A,0,1,A
2016-17,2016-09-17T00:00:00Z,Leicester,Burnley,3,0,H,1,0,H
2016-17,2016-09-17T00:00:00Z,Man City,Bournemouth,4,0,H,2,0,H
2016-17,2016-09-17T00:00:00Z,West Brom,West Ham,4,2,H,3,0,H
2016-17,2016-09-18T00:00:00Z,Crystal Palace,Stoke,4,1,H,2,0,H
2016-17,2016-09-18T00:00:00Z,Southampton,Swansea,1,0,H,0,0,D
2016-17,2016-09-18T00:00:00Z,Tottenham,Sunderland,1,0,H,0,0,D
2016-17,2016-09-18T00:00:00Z,Watford,Man United,3,1,H,1,0,H
2016-17,2016-09-24T00:00:00Z,Arsenal,Chelsea,3,0,H,3,0,H
2016-17,2016-09-24T00:00:00Z,Bournemouth,Everton,1,0,H,1,0,H
2016-17,2016-09-24T00:00:00Z,Liverpool,Hull,5,1,H,3,0,H
2016-17,2016-09-24T00:00:00Z,Man United,Leicester,4,1,H,4,0,H
2016-17,2016-09-24T00:00:00Z,Middlesbrough,Tottenham,1,2,A,0,2,A
2016-17,2016-09-24T00:00:00Z,Stoke,West Brom,1,1,D,0,0,D
2016-17,2016-09-24T00:00:00Z,Sunderland,Crystal Palace,2,3,A,1,0,H
2016-17,2016-09-24T00:00:00Z,Swansea,Man City,1,3,A,1,1,D
2016-17,2016-09-25T00:00:00Z,West Ham,Southampton,0,3,A,0,1,A
2016-17,2016-09-26T00:00:00Z,Burnley,Watford,2,0,H,1,0,H
2016-17,2016-09-30T00:00:00Z,Everton,Crystal Palace,1,1,D,1,0,H
2016-17,2016-10-01T00:00:00Z,Hull,Chelsea,0,2,A,0,0,D
2016-17,2016-10-01T00:00:00Z,Sunderland,West Brom,1,1,D,0,1,A
2016-17,2016-10-01T00:00:00Z,Swansea,Liverpool,1,2,A,1,0,H
2016-17,2016-10-01T00:00:00Z,Watford,Bournemouth,2,2,D,0,1,A
2016-17,2016-10-01T00:00:00Z,West Ham,Middlesbrough,1,1,D,0,0,D
2016-17,2016-10-02T00:00:00Z,Burnley,Arsenal,0,1,A,0,0,D
2016-17,2016-10-02T00:00:00Z,Leicester,Southampton,0,0,D,0,0,D
2016-17,2016-10-02T00:00:00Z,Man United,Stoke,1,1,D,0,0,D
2016-17,2016-10-02T00:00:00Z,Tottenham,Man City,2,0,H,2,0,H
2016-17,2016-10-15T00:00:00Z,Arsenal,Swansea,3,2,H,2,1,H
2016-17,2016-10-15T00:00:00Z,Bournemouth,Hull,6,1,H,3,1,H
2016-17,2016-10-15T00:00:00Z,Chelsea,Leicester,3,0,H,2,0,H
2016-17,2016-10-15T00:00:00Z,Crystal Palace,West Ham,0,1,A,0,1,A
2016-17,2016-10-15T00:00:00Z,Man City,Everton,1,1,D,0,0,D
2016-17,2016-10-15T00:00:00Z,Stoke,Sunderland,2,0,H,2,0,H
2016-17,2016-10-15T00:00:00Z,West Brom,Tottenham,1,1,D,0,0,D
2016-17,2016-10-16T00:00:00Z,Middlesbrough,Watford,0,1,A,0,0,D
2016-17,2016-10-16T00:00:00Z,Southampton,Burnley,3,1,H,0,0,D
2016-17,2016-10-17T00:00:00Z,Liverpool,Man United,0,0,D,0,0,D
2016-17,2016-10-22T00:00:00Z,Arsenal,Middlesbrough,0,0,D,0,0,D
2016-17,2016-10-22T00:00:00Z,Bournemouth,Tottenham,0,0,D,0,0,D
2016-17,2016-10-22T00:00:00Z,Burnley,Everton,2,1,H,1,0,H
2016-17,2016-10-22T00:00:00Z,Hull,Stoke,0,2,A,0,1,A
2016-17,2016-10-22T00:00:00Z,Leicester,Crystal Palace,3,1,H,1,0,H
2016-17,2016-10-22T00:00:00Z,Liverpool,West Brom,2,1,H,2,0,H
2016-17,2016-10-22T00:00:00Z,Swansea,Watford,0,0,D,0,0,D
2016-17,2016-10-22T00:00:00Z,West Ham,Sunderland,1,0,H,0,0,D
2016-17,2016-10-23T00:00:00Z,Chelsea,Man United,4,0,H,2,0,H
2016-17,2016-10-23T00:00:00Z,Man City,Southampton,1,1,D,0,1,A
2016-17,2016-10-29T00:00:00Z,Crystal Palace,Liverpool,2,4,A,2,3,A
2016-17,2016-10-29T00:00:00Z,Man United,Burnley,0,0,D,0,0,D
2016-17,2016-10-29T00:00:00Z,Middlesbrough,Bournemouth,2,0,H,1,0,H
2016-17,2016-10-29T00:00:00Z,Sunderland,Arsenal,1,4,A,0,1,A
2016-17,2016-10-29T00:00:00Z,Tottenham,Leicester,1,1,D,1,0,H
2016-17,2016-10-29T00:00:00Z,Watford,Hull,1,0,H,0,0,D
2016-17,2016-10-29T00:00:00Z,West Brom,Man City,0,4,A,0,2,A
2016-17,2016-10-30T00:00:00Z,Everton,West Ham,2,0,H,0,0,D
2016-17,2016-10-30T00:00:00Z,Southampton,Chelsea,0,2,A,0,1,A
2016-17,2016-10-31T00:00:00Z,Stoke,Swansea,3,1,H,1,1,D
2016-17,2016-11-05T00:00:00Z,Bournemouth,Sunderland,1,2,A,1,1,D
2016-17,2016-11-05T00:00:00Z,Burnley,Crystal Palace,3,2,H,2,0,H
2016-17,2016-11-05T00:00:00Z,Chelsea,Everton,5,0,H,3,0,H
2016-17,2016-11-05T00:00:00Z,Man City,Middlesbrough,1,1,D,1,0,H
2016-17,2016-11-05T00:00:00Z,West Ham,Stoke,1,1,D,0,0,D
2016-17,2016-11-06T00:00:00Z,Arsenal,Tottenham,1,1,D,1,0,H
2016-17,2016-11-06T00:00:00Z,Hull,Southampton,2,1,H,0,1,A
2016-17,2016-11-06T00:00:00Z,Leicester,West Brom,1,2,A,0,0,D
2016-17,2016-11-06T00:00:00Z,Liverpool,Watford,6,1,H,3,0,H
2016-17,2016-11-06T00:00:00Z,Swansea,Man United,1,3,A,0,3,A
2016-17,2016-11-19T00:00:00Z,Crystal Palace,Man City,1,2,A,0,1,A
2016-17,2016-11-19T00:00:00Z,Everton,Swansea,1,1,D,0,1,A
2016-17,2016-11-19T00:00:00Z,Man United,Arsenal,1,1,D,0,0,D
2016-17,2016-11-19T00:00:00Z,Southampton,Liverpool,0,0,D,0,0,D
2016-17,2016-11-19T00:00:00Z,Stoke,Bournemouth,0,1,A,0,1,A
2016-17,2016-11-19T00:00:00Z,Sunderland,Hull,3,0,H,1,0,H
2016-17,2016-11-19T00:00:00Z,Tottenham,West Ham,3,2,H,0,1,A
2016-17,2016-11-19T00:00:00Z,Watford,Leicester,2,1,H,2,1,H
2016-17,2016-11-20T00:00:00Z,Middlesbrough,Chelsea,0,1,A,0,1,A
2016-17,2016-11-21T00:00:00Z,West Brom,Burnley,4,0,H,3,0,H
2016-17,2016-11-26T00:00:00Z,Burnley,Man City,1,2,A,1,1,D
2016-17,2016-11-26T00:00:00Z,Chelsea,Tottenham,2,1,H,1,1,D
2016-17,2016-11-26T00:00:00Z,Hull,West Brom,1,1,D,0,1,A
2016-17,2016-11-26T00:00:00Z,Leicester,Middlesbrough,2,2,D,1,1,D
2016-17,2016-11-26T00:00:00Z,Liverpool,Sunderland,2,0,H,0,0,D
2016-17,2016-11-26T00:00:00Z,Swansea,Crystal Palace,5,4,H,1,1,D
2016-17,2016-11-27T00:00:00Z,Arsenal,Bournemouth,3,1,H,1,1,D
2016-17,2016-11-27T00:00:00Z,Man United,West Ham,1,1,D,1,1,D
2016-17,2016-11-27T00:00:00Z,Southampton,Everton,1,0,H,1,0,H
2016-17,2016-11-27T00:00:00Z,Watford,Stoke,0,1,A,0,1,A
2016-17,2016-12-03T00:00:00Z,Crystal Palace,Southampton,3,0,H,2,0,H
2016-17,2016-12-03T00:00:00Z,Man City,Chelsea,1,3,A,1,0,H
2016-17,2016-12-03T00:00:00Z,Stoke,Burnley,2,0,H,2,0,H
2016-17,2016-12-03T00:00:00Z,Sunderland,Leicester,2,1,H,0,0,D
2016-17,2016-12-03T00:00:00Z,Tottenham,Swansea,5,0,H,2,0,H
2016-17,2016-12-03T00:00:00Z,West Brom,Watford,3,1,H,2,0,H
2016-17,2016-12-03T00:00:00Z,West Ham,Arsenal,1,5,A,0,1,A
2016-17,2016-12-04T00:00:00Z,Bournemouth,Liverpool,4,3,H,0,2,A
2016-17,2016-12-04T00:00:00Z,Everton,Man United,1,1,D,0,1,A
2016-17,2016-12-05T00:00:00Z,Middlesbrough,Hull,1,0,H,0,0,D
2016-17,2016-12-10T00:00:00Z,Arsenal,Stoke,3,1,H,1,1,D
2016-17,2016-12-10T00:00:00Z,Burnley,Bournemouth,3,2,H,2,1,H
2016-17,2016-12-10T00:00:00Z,Hull,Crystal Palace,3,3,D,1,0,H
2016-17,2016-12-10T00:00:00Z,Leicester,Man City,4,2,H,3,0,H
2016-17,2016-12-10T00:00:00Z,Swansea,Sunderland,3,0,H,0,0,D
2016-17,2016-12-10T00:00:00Z,Watford,Everton,3,2,H,1,1,D
2016-17,2016-12-11T00:00:00Z,Chelsea,West Brom,1,0,H,0,0,D
2016-17,2016-12-11T00:00:00Z,Liverpool,West Ham,2,2,D,1,2,A
2016-17,2016-12-11T00:00:00Z,Man United,Tottenham,1,0,H,1,0,H
2016-17,2016-12-11T00:00:00Z,Southampton,Middlesbrough,1,0,H,0,0,D
2016-17,2016-12-13T00:00:00Z,Bournemouth,Leicester,1,0,H,1,0,H
2016-17,2016-12-13T00:00:00Z,Everton,Arsenal,2,1,H,1,1,D
2016-17,2016-12-14T00:00:00Z,Crystal Palace,Man United,1,2,A,0,1,A
2016-17,2016-12-14T00:00:00Z,Man City,Watford,2,0,H,1,0,H
2016-17,2016-12-14T00:00:00Z,Middlesbrough,Liverpool,0,3,A,0,1,A
2016-17,2016-12-14T00:00:00Z,Stoke,Southampton,0,0,D,0,0,D
2016-17,2016-12-14T00:00:00Z,Sunderland,Chelsea,0,1,A,0,1,A
2016-17,2016-12-14T00:00:00Z,Tottenham,Hull,3,0,H,1,0,H
2016-17,2016-12-14T00:00:00Z,West Brom,Swansea,3,1,H,0,0,D
2016-17,2016-12-14T00:00:00Z,West Ham,Burnley,1,0,H,1,0,H
2016-17,2016-12-17T00:00:00Z,Crystal Palace,Chelsea,0,1,A,0,1,A
2016-17,2016-12-17T00:00:00Z,Middlesbrough,Swansea,3,0,H,2,0,H
2016-17,2016-12-17T00:00:00Z,Stoke,Leicester,2,2,D,2,0,H
2016-17,2016-12-17T00:00:00Z,Sunderland,Watford,1,0,H,0,0,D
2016-17,2016-12-17T00:00:00Z,West Brom,Man United,0,2,A,0,1,A
2016-17,2016-12-17T00:00:00Z,West Ham,Hull,1,0,H,0,0,D
2016-17,2016-12-18T00:00:00Z,Bournemouth,Southampton,1,3,A,1,1,D
2016-17,2016-12-18T00:00:00Z,Man City,Arsenal,2,1,H,0,1,A
2016-17,2016-12-18T00:00:00Z,Tottenham,Burnley,2,1,H,1,1,D
2016-17,2016-12-19T00:00:00Z,Everton,Liverpool,0,1,A,0,0,D
2016-17,2016-12-26T00:00:00Z,Arsenal,West Brom,1,0,H,0,0,D
2016-17,2016-12-26T00:00:00Z,Burnley,Middlesbrough,1,0,H,0,0,D
2016-17,2016-12-26T00:00:00Z,Chelsea,Bournemouth,3,0,H,1,0,H
2016-17,2016-12-26T00:00:00Z,Hull,Man City,0,3,A,0,0,D
2016-17,2016-12-26T00:00:00Z,Leicester,Everton,0,2,A,0,0,D
2016-17,2016-12-26T00:00:00Z,Man United,Sunderland,3,1,H,1,0,H
2016-17,2016-12-26T00:00:00Z,Swansea,West Ham,1,4,A,0,1,A
2016-17,2016-12-26T00:00:00Z,Watford,Crystal Palace,1,1,D,0,1,A
2016-17,2016-12-27T00:00:00Z,Liverpool,Stoke,4,1,H,2,1,H
2016-17,2016-12-28T00:00:00Z,Southampton,Tottenham,1,4,A,1,1,D
2016-17,2016-12-30T00:00:00Z,Hull,Everton,2,2,D,1,1,D
2016-17,2016-12-31T00:00:00Z,Burnley,Sunderland,4,1,H,1,0,H
2016-17,2016-12-31T00:00:00Z,Chelsea,Stoke,4,2,H,1,0,H
2016-17,2016-12-31T00:00:00Z,Leicester,West Ham,1,0,H,1,0,H
2016-17,2016-12-31T00:00:00Z,Liverpool,Man City,1,0,H,1,0,H
2016-17,2016-12-31T00:00:00Z,Man United,Middlesbrough,2,1,H,0,0,D
2016-17,2016-12-31T00:00:00Z,Southampton,West Brom,1,2,A,1,1,D
2016-17,2016-12-31T00:00:00Z,Swansea,Bournemouth,0,3,A,0,2,A
2016-17,2017-01-01T00:00:00Z,Arsenal,Crystal Palace,2,0,H,1,0,H
2016-17,2017-01-01T00:00:00Z,Watford,Tottenham,1,4,A,0,3,A
2016-17,2017-01-02T00:00:00Z,Everton,Southampton,3,0,H,0,0,D
2016-17,2017-01-02T00:00:00Z,Man City,Burnley,2,1,H,0,0,D
2016-17,2017-01-02T00:00:00Z,Middlesbrough,Leicester,0,0,D,0,0,D
2016-17,2017-01-02T00:00:00Z,Sunderland,Liverpool,2,2,D,1,1,D
2016-17,2017-01-02T00:00:00Z,West Brom,Hull,3,1,H,0,1,A
2016-17,2017-01-02T00:00:00Z,West Ham,Man United,0,2,A,0,0,D
2016-17,2017-01-03T00:00:00Z,Bournemouth,Arsenal,3,3,D,2,0,H
2016-17,2017-01-03T00:00:00Z,Crystal Palace,Swansea,1,2,A,0,1,A
2016-17,2017-01-03T00:00:00Z,Stoke,Watford,2,0,H,1,0,H
2016-17,2017-01-04T00:00:00Z,Tottenham,Chelsea,2,0,H,1,0,H
2016-17,2017-01-14T00:00:00Z,Burnley,Southampton,1,0,H,0,0,D
2016-17,2017-01-14T00:00:00Z,Hull,Bournemouth,3,1,H,1,1,D
2016-17,2017-01-14T00:00:00Z,Leicester,Chelsea,0,3,A,0,1,A
2016-17,2017-01-14T00:00:00Z,Sunderland,Stoke,1,3,A,1,3,A
2016-17,2017-01-14T00:00:00Z,Swansea,Arsenal,0,4,A,0,1,A
2016-17,2017-01-14T00:00:00Z,Tottenham,West Brom,4,0,H,2,0,H
2016-17,2017-01-14T00:00:00Z,Watford,Middlesbrough,0,0,D,0,0,D
2016-17,2017-01-14T00:00:00Z,West Ham,Crystal Palace,3,0,H,0,0,D
2016-17,2017-01-15T00:00:00Z,Everton,Man City,4,0,H,1,0,H
2016-17,2017-01-15T00:00:00Z,Man United,Liverpool,1,1,D,0,1,A
2016-17,2017-01-21T00:00:00Z,Bournemouth,Watford,2,2,D,0,1,A
2016-17,2017-01-21T00:00:00Z,Crystal Palace,Everton,0,1,A,0,0,D
2016-17,2017-01-21T00:00:00Z,Liverpool,Swansea,2,3,A,0,0,D
2016-17,2017-01-21T00:00:00Z,Man City,Tottenham,2,2,D,0,0,D
2016-17,2017-01-21T00:00:00Z,Middlesbrough,West Ham,1,3,A,1,2,A
2016-17,2017-01-21T00:00:00Z,Stoke,Man United,1,1,D,1,0,H
2016-17,2017-01-21T00:00:00Z,West Brom,Sunderland,2,0,H,2,0,H
2016-17,2017-01-22T00:00:00Z,Arsenal,Burnley,2,1,H,0,0,D
2016-17,2017-01-22T00:00:00Z,Chelsea,Hull,2,0,H,1,0,H
2016-17,2017-01-22T00:00:00Z,Southampton,Leicester,3,0,H,2,0,H
2016-17,2017-01-31T00:00:00Z,Arsenal,Watford,1,2,A,0,2,A
2016-17,2017-01-31T00:00:00Z,Bournemouth,Crystal Palace,0,2,A,0,0,D
2016-17,2017-01-31T00:00:00Z,Burnley,Leicester,1,0,H,0,0,D
2016-17,2017-01-31T00:00:00Z,Liverpool,Chelsea,1,1,D,0,1,A
2016-17,2017-01-31T00:00:00Z,Middlesbrough,West Brom,1,1,D,1,1,D
2016-17,2017-01-31T00:00:00Z,Sunderland,Tottenham,0,0,D,0,0,D
2016-17,2017-01-31T00:00:00Z,Swansea,Southampton,2,1,H,1,0,H
2016-17,2017-02-01T00:00:00Z,Man United,Hull,0,0,D,0,0,D
2016-17,2017-02-01T00:00:00Z,Stoke,Everton,1,1,D,1,1,D
2016-17,2017-02-01T00:00:00Z,West Ham,Man City,0,4,A,0,3,A
2016-17,2017-02-04T00:00:00Z,Chelsea,Arsenal,3,1,H,1,0,H
2016-17,2017-02-04T00:00:00Z,Crystal Palace,Sunderland,0,4,A,0,4,A
2016-17,2017-02-04T00:00:00Z,Everton,Bournemouth,6,3,H,3,0,H
2016-17,2017-02-04T00:00:00Z,Hull,Liverpool,2,0,H,1,0,H
2016-17,2017-02-04T00:00:00Z,Southampton,West Ham,1,3,A,1,2,A
2016-17,2017-02-04T00:00:00Z,Tottenham,Middlesbrough,1,0,H,0,0,D
2016-17,2017-02-04T00:00:00Z,Watford,Burnley,2,1,H,2,0,H
2016-17,2017-02-04T00:00:00Z,West Brom,Stoke,1,0,H,1,0,H
2016-17,2017-02-05T00:00:00Z,Leicester,Man United,0,3,A,0,2,A
2016-17,2017-02-05T00:00:00Z,Man City,Swansea,2,1,H,1,0,H
2016-17,2017-02-11T00:00:00Z,Arsenal,Hull,2,0,H,1,0,H
2016-17,2017-02-11T00:00:00Z,Liverpool,Tottenham,2,0,H,2,0,H
2016-17,2017-02-11T00:00:00Z,Man United,Watford,2,0,H,1,0,H
2016-17,2017-02-11T00:00:00Z,Middlesbrough,Everton,0,0,D,0,0,D
2016-17,2017-02-11T00:00:00Z,Stoke,Crystal Palace,1,0,H,0,0,D
2016-17,2017-02-11T00:00:00Z,Sunderland,Southampton,0,4,A,0,2,A
2016-17,2017-02-11T00:00:00Z,West Ham,West Brom,2,2,D,0,1,A
2016-17,2017-02-12T00:00:00Z,Burnley,Chelsea,1,1,D,1,1,D
2016-17,2017-02-12T00:00:00Z,Swansea,Leicester,2,0,H,2,0,H
2016-17,2017-02-13T00:00:00Z,Bournemouth,Man City,0,2,A,0,1,A
2016-17,2017-02-25T00:00:00Z,Chelsea,Swansea,3,1,H,1,1,D
2016-17,2017-02-25T00:00:00Z,Crystal Palace,Middlesbrough,1,0,H,1,0,H
2016-17,2017-02-25T00:00:00Z,Everton,Sunderland,2,0,H,1,0,H
2016-17,2017-02-25T00:00:00Z,Hull,Burnley,1,1,D,0,0,D
2016-17,2017-02-25T00:00:00Z,Watford,West Ham,1,1,D,1,0,H
2016-17,2017-02-25T00:00:00Z,West Brom,Bournemouth,2,1,H,2,1,H
2016-17,2017-02-26T00:00:00Z,Tottenham,Stoke,4,0,H,4,0,H
2016-17,2017-02-27T00:00:00Z,Leicester,Liverpool,3,1,H,2,0,H
2016-17,2017-03-04T00:00:00Z,Leicester,Hull,3,1,H,1,1,D
2016-17,2017-03-04T00:00:00Z,Liverpool,Arsenal,3,1,H,2,0,H
